1.692167099998187,755,34.70343340223253
4.3393576000016765,1448,32.37837375438532
4.607738099999551,1712,23.910302537278987
3.0365882000005513,857,49.969481489242966
5.948988700001792,1603,21.222163836361553
2.2365386999990733,600,52.09496124313452
1.5013576999990619,516,40.77674526902368
1.4248502000009466,321,15.391204121222497
4.812101100000291,1182,32.439226795070695
5.601156400000036,1523,23.88170395157682
5.036519899997074,1027,23.29028167302313
8.036074999999983,1716,26.680821509631173
5.783413500001188,1069,23.334072771194847
6.999596499998006,1237,35.96113992619392
6.101422800002183,1096,25.277972582982883
6.521387599997979,1085,24.759104734128712
6.0286369000023114,1030,27.514431194011337
9.891912500002945,1670,39.870382865830514
7.3184650000002875,1119,34.35249384528684
10.147151799999847,1781,32.752344777515006
