132.6010596999986,53344,32.62174474651272
176.9808746000017,71504,34.339335508687
80.09791540000151,33195,49.40682254221707
57.97731339999882,24220,52.70141128833214
32.96106040000086,16464,47.102157331748145
43.182156300001225,18791,74.62633657004069
34.84968519999893,16095,58.16827310992567
32.591591000000335,14172,57.08052905374246
41.865569500001584,18808,48.4566690408522
26.65412110000034,11232,83.72897865041375
28.405238600000303,11030,200
40.460473099999945,17079,-200
4.637465200001316,2049,200
